age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex_selfID,capital-gain,capital-loss,hours-per-week,native-country,income
45,Self-emp-not-inc,216402,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Non-Female,0,0,50,India,>50K
32,Private,137076,Some-college,10,Married-civ-spouse,Sales,Husband,White,Non-Female,0,0,40,United-States,<=50K
44,Federal-gov,206553,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Non-Female,0,0,40,United-States,<=50K
38,Private,229009,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Non-Female,0,0,45,United-States,<=50K
37,Private,389725,12th,8,Divorced,Craft-repair,Own-child,White,Non-Female,0,0,35,United-States,<=50K
50,Private,178596,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Non-Female,0,1408,50,United-States,<=50K
35,Private,376455,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Non-Female,15024,0,60,United-States,>50K
23,Private,91733,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,3325,0,40,United-States,<=50K
46,Private,33109,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Non-Female,0,1741,40,United-States,<=50K
56,Private,95763,10th,6,Divorced,Craft-repair,Not-in-family,White,Non-Female,0,0,45,United-States,<=50K
62,N/A,73091,7th-8th,4,Widowed,N/A,Not-in-family,Black,Non-Female,0,0,40,United-States,<=50K
32,Private,143604,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,16,United-States,<=50K
51,Local-gov,168539,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Non-Female,0,0,50,United-States,>50K
22,State-gov,293364,Some-college,10,Never-married,Protective-serv,Own-child,Black,Female,0,0,40,United-States,<=50K
58,Private,259014,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Non-Female,0,0,20,United-States,<=50K
29,Private,52199,HS-grad,9,Married-spouse-absent,Protective-serv,Not-in-family,White,Non-Female,0,0,40,United-States,<=50K
56,Private,298695,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Non-Female,0,0,48,United-States,<=50K
62,Self-emp-not-inc,136684,HS-grad,9,Widowed,Adm-clerical,Other-relative,White,Female,0,0,30,United-States,<=50K
19,Private,218956,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Non-Female,0,0,40,United-States,<=50K
35,Private,310290,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,Black,Female,0,0,40,United-States,<=50K
34,Private,163110,Masters,14,Married-civ-spouse,Sales,Husband,White,Non-Female,0,0,40,United-States,<=50K
18,Self-emp-not-inc,212207,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Non-Female,0,0,11,United-States,<=50K
62,N/A,55621,Some-college,10,Married-civ-spouse,N/A,Husband,Black,Non-Female,0,0,35,United-States,>50K
17,N/A,250541,11th,7,Never-married,N/A,Own-child,Black,Non-Female,0,0,8,United-States,<=50K
67,N/A,407618,9th,5,Divorced,N/A,Not-in-family,White,Female,2050,0,40,United-States,<=50K
18,N/A,195981,HS-grad,9,Widowed,N/A,Own-child,White,Non-Female,0,0,40,United-States,<=50K
22,Private,283499,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Non-Female,0,0,35,United-States,<=50K
25,Private,114345,9th,5,Never-married,Craft-repair,Unmarried,White,Non-Female,914,0,40,United-States,<=50K
28,Private,303954,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Non-Female,0,1848,42,United-States,>50K
23,Private,201664,HS-grad,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Non-Female,0,0,40,United-States,<=50K
33,Private,180656,Some-college,10,Married-spouse-absent,Craft-repair,Not-in-family,White,Non-Female,0,0,40,N/A,<=50K
49,Private,175958,Some-college,10,Married-civ-spouse,Sales,Husband,White,Non-Female,0,0,80,United-States,>50K
36,Private,202662,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Non-Female,0,0,40,United-States,>50K
25,State-gov,194954,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,15,United-States,<=50K
34,Private,250724,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Non-Female,0,0,45,Jamaica,<=50K
77,Private,253642,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,Other,Non-Female,0,0,30,United-States,<=50K
58,Private,314153,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Non-Female,0,0,40,United-States,>50K
26,Private,159732,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Non-Female,0,0,60,United-States,<=50K
58,Local-gov,223214,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Non-Female,0,0,40,United-States,<=50K
45,Local-gov,119199,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,0,0,48,United-States,<=50K
55,N/A,449576,5th-6th,3,Married-civ-spouse,N/A,Husband,White,Non-Female,0,0,48,Mexico,<=50K
43,Private,99212,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Non-Female,3103,0,48,United-States,>50K
37,State-gov,28887,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Non-Female,0,0,40,United-States,>50K
70,N/A,346053,HS-grad,9,Married-civ-spouse,N/A,Husband,White,Non-Female,0,0,40,United-States,<=50K
24,Private,146706,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
57,Self-emp-not-inc,123778,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Non-Female,0,0,48,United-States,<=50K
35,Private,188069,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Non-Female,13550,0,55,N/A,>50K
30,Private,140869,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
32,Self-emp-inc,199765,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Non-Female,7688,0,50,United-States,>50K
55,Private,147098,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Non-Female,0,0,50,United-States,>50K
31,Private,159322,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Non-Female,0,0,40,United-States,<=50K
45,State-gov,231013,Bachelors,13,Divorced,Protective-serv,Not-in-family,White,Non-Female,0,0,40,United-States,<=50K
36,Private,203717,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Non-Female,0,0,40,United-States,<=50K
45,State-gov,213646,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Non-Female,7298,0,40,United-States,>50K
28,Private,188171,Assoc-acdm,12,Never-married,Transport-moving,Own-child,White,Non-Female,0,0,60,United-States,<=50K
31,Local-gov,151726,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,Amer-Indian-Inuit,Female,0,0,40,United-States,<=50K
21,Private,57916,HS-grad,9,Separated,Farming-fishing,Own-child,White,Non-Female,0,0,40,United-States,<=50K
26,Private,130931,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
29,Private,183061,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Inuit,Non-Female,0,0,48,United-States,<=50K
32,Private,263908,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Non-Female,0,0,40,United-States,<=50K
30,Private,180374,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
43,Local-gov,33331,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Non-Female,0,0,40,United-States,>50K
24,Private,50341,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,283613,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Non-Female,0,0,40,United-States,<=50K
35,Private,183800,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Non-Female,0,0,40,United-States,>50K
30,N/A,108464,Some-college,10,Married-civ-spouse,N/A,Husband,White,Non-Female,0,0,40,United-States,<=50K
60,Local-gov,232618,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Non-Female,0,0,40,United-States,<=50K
48,Private,161187,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,2463,0,40,United-States,<=50K
84,Private,388384,7th-8th,4,Married-civ-spouse,Prof-specialty,Husband,Black,Non-Female,0,0,10,United-States,<=50K
25,Private,172581,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,211840,Some-college,10,Separated,Sales,Unmarried,Black,Female,0,0,16,United-States,<=50K
64,Private,133166,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Non-Female,0,0,5,United-States,<=50K
38,Self-emp-not-inc,176657,Some-college,10,Separated,Sales,Not-in-family,Asian-Pac-Islander,Non-Female,0,0,60,Japan,<=50K
18,Private,230875,11th,7,Never-married,Adm-clerical,Not-in-family,White,Non-Female,0,0,40,United-States,<=50K
46,Federal-gov,20956,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Non-Female,15024,0,40,United-States,>50K
21,Private,363192,Assoc-voc,11,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
23,Private,208946,Bachelors,13,Never-married,Sales,Own-child,White,Non-Female,0,0,32,United-States,<=50K
27,State-gov,208406,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Non-Female,0,0,30,United-States,<=50K
62,Self-emp-not-inc,134768,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Non-Female,0,0,40,United-States,>50K
36,Private,130200,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Non-Female,0,0,40,United-States,<=50K
34,N/A,133278,12th,8,Separated,N/A,Unmarried,Black,Female,0,0,53,United-States,<=50K
21,Private,38772,Some-college,10,Never-married,Sales,Own-child,White,Non-Female,0,0,20,United-States,<=50K
20,Private,198148,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Non-Female,0,0,40,United-States,<=50K
39,Private,117381,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Non-Female,0,0,62,England,<=50K
52,Local-gov,30118,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Non-Female,3137,0,42,United-States,<=50K
45,Private,99385,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,Canada,<=50K
27,Private,492263,10th,6,Separated,Machine-op-inspct,Own-child,White,Non-Female,0,0,35,Mexico,<=50K
42,Private,176063,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Non-Female,15024,0,55,United-States,>50K
59,Local-gov,93211,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,22,United-States,>50K
21,Private,185948,Some-college,10,Never-married,Sales,Own-child,White,Non-Female,0,0,35,United-States,<=50K
19,Private,237455,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,25,United-States,<=50K
24,Private,128061,HS-grad,9,Never-married,Other-service,Own-child,White,Female,594,0,15,United-States,<=50K
56,Private,188856,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,8614,0,55,United-States,>50K
18,Private,236262,11th,7,Never-married,Handlers-cleaners,Own-child,White,Non-Female,0,0,12,United-States,<=50K
29,Private,195284,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,>50K
22,N/A,182387,Some-college,10,Never-married,N/A,Not-in-family,Asian-Pac-Islander,Female,0,0,12,Thailand,<=50K
62,Private,213321,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Non-Female,0,0,40,United-States,>50K
26,Private,36936,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Non-Female,0,2002,40,United-States,<=50K
22,Private,268145,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
51,Private,263836,HS-grad,9,Widowed,Handlers-cleaners,Not-in-family,White,Non-Female,0,0,30,United-States,<=50K
26,Private,276624,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Non-Female,0,0,40,United-States,<=50K
48,Private,180532,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Non-Female,0,0,40,United-States,<=50K
27,Private,158156,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,42,United-States,<=50K
68,N/A,123464,HS-grad,9,Married-civ-spouse,N/A,Husband,White,Non-Female,0,0,45,United-States,<=50K
23,Self-emp-not-inc,184370,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
20,Private,187158,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,<=50K
55,Private,272656,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Non-Female,0,0,55,United-States,>50K
28,Private,142712,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Non-Female,0,0,40,United-States,<=50K
49,Private,170871,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Non-Female,0,0,45,United-States,>50K
49,Self-emp-not-inc,113513,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Non-Female,0,0,50,United-States,<=50K
33,Private,105974,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Non-Female,0,0,41,United-States,<=50K
46,Local-gov,375675,12th,8,Married-civ-spouse,Other-service,Husband,White,Non-Female,0,0,35,United-States,>50K
59,Local-gov,286967,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Non-Female,0,0,45,United-States,<=50K
20,Private,47791,12th,8,Divorced,Other-service,Not-in-family,White,Female,0,0,10,United-States,<=50K
24,Self-emp-not-inc,267396,Bachelors,13,Never-married,Sales,Not-in-family,White,Non-Female,0,0,40,United-States,<=50K
45,Local-gov,203322,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
20,Private,170800,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,<=50K
26,Private,135645,Bachelors,13,Never-married,Sales,Not-in-family,White,Non-Female,0,0,40,United-States,<=50K
27,Private,150080,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
38,Private,202683,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Non-Female,0,0,40,United-States,<=50K
38,Private,186145,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,>50K
46,Private,332884,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Non-Female,7298,0,65,United-States,>50K
49,Private,82649,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Non-Female,5013,0,45,United-States,<=50K
47,Self-emp-not-inc,162924,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Non-Female,0,0,60,Japan,<=50K
22,Private,416356,Some-college,10,Never-married,Craft-repair,Unmarried,White,Non-Female,0,0,40,United-States,<=50K
30,Private,154568,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Non-Female,0,0,36,Vietnam,>50K
26,Private,358975,Some-college,10,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,50,Hungary,<=50K
45,Self-emp-inc,145697,Some-college,10,Married-civ-spouse,Sales,Husband,White,Non-Female,0,0,30,United-States,<=50K
31,Private,114691,HS-grad,9,Never-married,Sales,Own-child,White,Non-Female,0,0,40,United-States,<=50K
28,Self-emp-inc,32922,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Non-Female,0,0,60,United-States,<=50K
46,Local-gov,146497,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Private,231689,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Non-Female,0,0,40,United-States,>50K
33,Private,554206,Some-college,10,Never-married,Tech-support,Not-in-family,Black,Non-Female,0,0,40,Philippines,<=50K
45,Private,174426,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Non-Female,0,0,40,United-States,<=50K
71,N/A,125101,Assoc-voc,11,Widowed,N/A,Not-in-family,White,Female,0,0,40,United-States,<=50K
64,Self-emp-inc,132832,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,20051,0,40,N/A,>50K
24,Private,124963,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Non-Female,0,0,30,United-States,<=50K
30,N/A,157289,11th,7,Never-married,N/A,Unmarried,White,Non-Female,0,0,40,United-States,<=50K
32,Private,175413,HS-grad,9,Never-married,Adm-clerical,Other-relative,Black,Female,0,0,40,Jamaica,<=50K
30,Private,226396,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,30,United-States,<=50K
35,Private,225750,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,32,United-States,<=50K
25,Private,374918,12th,8,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
47,Private,30840,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Non-Female,0,0,40,United-States,>50K
63,Private,201631,9th,5,Married-civ-spouse,Farming-fishing,Husband,Black,Non-Female,0,0,40,United-States,<=50K
35,State-gov,211115,Some-college,10,Never-married,Protective-serv,Not-in-family,Black,Non-Female,0,0,40,United-States,<=50K
41,Private,106900,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Non-Female,0,0,38,United-States,<=50K
50,Private,75472,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Non-Female,4386,0,40,N/A,<=50K
22,Private,214635,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Non-Female,0,0,42,United-States,<=50K
37,Private,120074,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Non-Female,0,0,40,United-States,<=50K
41,Private,179533,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Non-Female,0,0,35,United-States,<=50K
51,Private,161482,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,38,United-States,<=50K
18,State-gov,391257,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,133503,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Non-Female,0,1977,45,United-States,>50K
44,Private,123572,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,Black,Non-Female,0,0,40,United-States,<=50K
20,Private,249543,Some-college,10,Never-married,Protective-serv,Own-child,White,Female,0,0,16,United-States,<=50K
24,Private,51973,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,United-States,<=50K
18,Private,36275,HS-grad,9,Never-married,Craft-repair,Own-child,White,Non-Female,0,0,25,United-States,<=50K
48,Self-emp-inc,149218,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Non-Female,0,0,70,United-States,>50K
18,Private,301948,HS-grad,9,Never-married,Protective-serv,Own-child,White,Non-Female,34095,0,3,United-States,<=50K
69,N/A,628797,Some-college,10,Widowed,N/A,Not-in-family,White,Female,0,0,20,United-States,<=50K
68,Private,224338,Assoc-voc,11,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Private,75855,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Non-Female,7298,0,40,N/A,>50K
29,Private,221977,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
21,Private,438139,HS-grad,9,Never-married,Sales,Not-in-family,White,Non-Female,0,0,50,United-States,<=50K
38,Private,183279,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Non-Female,0,0,43,United-States,<=50K
